date,date_dt,yy,mm,candidate,weight_trade
19750831,1975-08-31,1975,8,port_V15,0.03124621763164979
19750831,1975-08-31,1975,8,port_V17,0.031253510336771144
19750831,1975-08-31,1975,8,port_V18,0.03125038100241855
19750831,1975-08-31,1975,8,port_V19,0.02532145147336251
19750831,1975-08-31,1975,8,port_V23,0.031238330423042842
19750831,1975-08-31,1975,8,port_V30,0.031239247699969736
19750831,1975-08-31,1975,8,port_V31,0.031245695021143136
19750831,1975-08-31,1975,8,port_V32,0.031243523788602102
19750930,1975-09-30,1975,9,port_V1,0.031250629280046495
19750930,1975-09-30,1975,9,port_V2,0.031243462054156637
19750930,1975-09-30,1975,9,port_V4,0.031240881663114225
19750930,1975-09-30,1975,9,port_V5,0.031249330713278647
19750930,1975-09-30,1975,9,port_V6,0.031262918696448885
19750930,1975-09-30,1975,9,port_V7,0.03125269153719957
19750930,1975-09-30,1975,9,port_V9,0.443411798159268
19750930,1975-09-30,1975,9,port_V10,0.03125401113489402
19750930,1975-09-30,1975,9,port_V12,0.031245727090201316
19750930,1975-09-30,1975,9,port_V13,0.031287606821743905
19750930,1975-09-30,1975,9,port_V14,0.031267221094695874
19750930,1975-09-30,1975,9,port_V15,0.03124445330254417
19750930,1975-09-30,1975,9,port_V17,0.031256449625592285
19750930,1975-09-30,1975,9,port_V18,0.03124961480883547
19750930,1975-09-30,1975,9,port_V19,0.025319893964963727
19750930,1975-09-30,1975,9,port_V23,0.03123864800794236
19750930,1975-09-30,1975,9,port_V30,0.03123694163477054
19750930,1975-09-30,1975,9,port_V31,0.031245851958725635
19750930,1975-09-30,1975,9,port_V32,0.03124186845157833
19751031,1975-10-31,1975,10,port_V1,0.031248798704336837
19751031,1975-10-31,1975,10,port_V2,0.031243801347643926
19751031,1975-10-31,1975,10,port_V4,0.03123535536458833
19751031,1975-10-31,1975,10,port_V5,0.03125177197890784
19751031,1975-10-31,1975,10,port_V6,0.03126774401861667
19751031,1975-10-31,1975,10,port_V7,0.03125450842164086
19751031,1975-10-31,1975,10,port_V9,0.4434163513388364
19751031,1975-10-31,1975,10,port_V10,0.0312583600775673
19751031,1975-10-31,1975,10,port_V12,0.031242062749212148
19751031,1975-10-31,1975,10,port_V13,0.031287286091628
19751031,1975-10-31,1975,10,port_V14,0.031269668381733985
19751031,1975-10-31,1975,10,port_V15,0.031242483766853808
19751031,1975-10-31,1975,10,port_V17,0.031261196577772675
19751031,1975-10-31,1975,10,port_V18,0.031248898807108922
19751031,1975-10-31,1975,10,port_V19,0.02531795193258548
19751031,1975-10-31,1975,10,port_V23,0.03123870302156332
19751031,1975-10-31,1975,10,port_V30,0.031232607076562186
19751031,1975-10-31,1975,10,port_V31,0.031245750811491495
19751031,1975-10-31,1975,10,port_V32,0.031236699531349922
19751130,1975-11-30,1975,11,port_V1,0.0312491429788819
19751130,1975-11-30,1975,11,port_V2,0.031242551565429905
19751130,1975-11-30,1975,11,port_V4,0.031231622414715506
19751130,1975-11-30,1975,11,port_V5,0.031253721564349426
19751130,1975-11-30,1975,11,port_V6,0.031270533146094445
19751130,1975-11-30,1975,11,port_V7,0.03125621471842839
19751130,1975-11-30,1975,11,port_V9,0.4434187135490967
19751130,1975-11-30,1975,11,port_V10,0.03126141830821834
19751130,1975-11-30,1975,11,port_V12,0.031239053235444954
19751130,1975-11-30,1975,11,port_V13,0.031288620051315885
19751130,1975-11-30,1975,11,port_V14,0.0312716342322939
19751130,1975-11-30,1975,11,port_V15,0.03124010867905283
19751130,1975-11-30,1975,11,port_V17,0.03126496328866195
19751130,1975-11-30,1975,11,port_V18,0.031247918104101824
19751130,1975-11-30,1975,11,port_V19,0.02531661935126533
19751130,1975-11-30,1975,11,port_V23,0.031238158852446945
19751130,1975-11-30,1975,11,port_V30,0.031229643492378226
19751130,1975-11-30,1975,11,port_V31,0.03124514710971803
19751130,1975-11-30,1975,11,port_V32,0.031234215358105607
19751231,1975-12-31,1975,12,port_V1,0.031245955791478052
19751231,1975-12-31,1975,12,port_V2,0.031242495344433307
19751231,1975-12-31,1975,12,port_V4,0.031200215555079423
19751231,1975-12-31,1975,12,port_V5,0.03125042342999254
19751231,1975-12-31,1975,12,port_V6,0.03128315431779357
19751231,1975-12-31,1975,12,port_V7,0.031255437662597294
19751231,1975-12-31,1975,12,port_V9,0.44341859531734085
19751231,1975-12-31,1975,12,port_V10,0.03127606052676925
19751231,1975-12-31,1975,12,port_V12,0.031228667373373882
